"ID_STAZ","DATARIL","VALORE"
"749","2020-04-04 22:00:00.0","5.10"
"749","2020-04-04 23:00:00.0","5.00"
"749","2020-04-05 00:00:00.0","4.70"
"749","2020-04-05 01:00:00.0","5.80"
"749","2020-04-05 02:00:00.0","6.60"
"749","2020-04-05 03:00:00.0","6.90"
"749","2020-04-05 04:00:00.0","6.80"
"749","2020-04-05 05:00:00.0","6.80"
"749","2020-04-05 06:00:00.0","7.10"
"749","2020-04-05 07:00:00.0","10.10"
"749","2020-04-05 08:00:00.0","11.60"
"749","2020-04-05 09:00:00.0","12.40"
"749","2020-04-05 10:00:00.0","13.60"
"749","2020-04-05 11:00:00.0","14.80"
"749","2020-04-05 12:00:00.0","15.30"
"749","2020-04-05 13:00:00.0","16.00"
"749","2020-04-05 14:00:00.0","13.10"
"749","2020-04-05 15:00:00.0","14.20"
"749","2020-04-05 16:00:00.0","14.30"
"749","2020-04-05 17:00:00.0","12.80"
"749","2020-04-05 18:00:00.0","9.00"
"749","2020-04-05 19:00:00.0","6.60"
"749","2020-04-05 20:00:00.0","6.50"
"749","2020-04-05 21:00:00.0","7.10"
"749","2020-04-05 22:00:00.0","7.60"
"749","2020-04-05 23:00:00.0","7.80"
"749","2020-04-06 00:00:00.0","6.40"
"749","2020-04-06 01:00:00.0","6.70"
"749","2020-04-06 02:00:00.0","5.90"
"749","2020-04-06 03:00:00.0","6.30"
"749","2020-04-06 04:00:00.0","6.60"
"749","2020-04-06 05:00:00.0","7.30"
"749","2020-04-06 06:00:00.0","8.60"
"749","2020-04-06 07:00:00.0","11.40"
"749","2020-04-06 08:00:00.0","13.90"
"749","2020-04-06 09:00:00.0","15.30"
"749","2020-04-06 10:00:00.0","15.50"
"749","2020-04-06 11:00:00.0","15.70"
"749","2020-04-06 12:00:00.0","15.60"
"749","2020-04-06 13:00:00.0","16.00"
"749","2020-04-06 14:00:00.0","16.70"
"749","2020-04-06 15:00:00.0","14.00"
"749","2020-04-06 16:00:00.0","13.10"
"749","2020-04-06 17:00:00.0","12.40"
"749","2020-04-06 18:00:00.0","10.40"
"749","2020-04-06 19:00:00.0","7.40"
"749","2020-04-06 20:00:00.0","6.50"
"749","2020-04-06 21:00:00.0","6.40"
"749","2020-04-06 22:00:00.0","6.30"
"749","2020-04-06 23:00:00.0","6.00"
"765","2020-04-01 00:00:00.0","11.30"
"765","2020-04-01 01:00:00.0","11.60"
"765","2020-04-01 02:00:00.0","11.70"
"765","2020-04-01 03:00:00.0","12.30"
"765","2020-04-01 04:00:00.0","12.60"
"765","2020-04-01 05:00:00.0","12.70"
"765","2020-04-01 06:00:00.0","11.90"
"765","2020-04-01 07:00:00.0","13.70"
"765","2020-04-01 08:00:00.0","14.70"
"765","2020-04-01 09:00:00.0","16.50"
"765","2020-04-01 10:00:00.0","18.60"
"765","2020-04-01 11:00:00.0","19.00"
"765","2020-04-01 12:00:00.0","19.00"
"765","2020-04-01 13:00:00.0","18.80"
"765","2020-04-01 14:00:00.0","19.10"
"765","2020-04-01 15:00:00.0","19.00"
"765","2020-04-01 16:00:00.0","18.00"
"765","2020-04-01 17:00:00.0","14.60"
"765","2020-04-01 18:00:00.0","11.80"
"765","2020-04-01 19:00:00.0","10.60"
"765","2020-04-01 20:00:00.0","10.60"
"765","2020-04-01 21:00:00.0","11.10"
"765","2020-04-01 22:00:00.0","10.90"
"765","2020-04-01 23:00:00.0","10.70"
"765","2020-04-02 00:00:00.0","10.50"
"765","2020-04-02 01:00:00.0","10.40"
"765","2020-04-02 02:00:00.0","10.30"
"765","2020-04-02 03:00:00.0","9.80"
"765","2020-04-02 04:00:00.0","9.60"
"765","2020-04-02 05:00:00.0","9.00"
"765","2020-04-02 06:00:00.0","8.60"
"765","2020-04-02 07:00:00.0","8.40"
"765","2020-04-02 08:00:00.0","9.40"
"765","2020-04-02 09:00:00.0","10.00"
"765","2020-04-02 10:00:00.0","10.40"
"765","2020-04-02 11:00:00.0","11.80"
"765","2020-04-02 12:00:00.0","11.30"
"765","2020-04-02 13:00:00.0","11.50"
"765","2020-04-02 14:00:00.0","11.40"
"765","2020-04-02 15:00:00.0","11.20"
"765","2020-04-02 16:00:00.0","11.20"
"765","2020-04-02 17:00:00.0","11.00"
"765","2020-04-02 18:00:00.0","10.70"
"765","2020-04-02 19:00:00.0","10.60"
"765","2020-04-02 20:00:00.0","10.50"
"765","2020-04-02 21:00:00.0","10.40"
"765","2020-04-02 22:00:00.0","10.40"
"765","2020-04-02 23:00:00.0","10.40"
"765","2020-04-03 00:00:00.0","10.20"
"765","2020-04-03 01:00:00.0","10.10"
"765","2020-04-03 02:00:00.0","10.00"
"765","2020-04-03 03:00:00.0","10.00"
"765","2020-04-03 04:00:00.0","9.90"
"765","2020-04-03 05:00:00.0","9.90"
"765","2020-04-03 06:00:00.0","10.00"
"765","2020-04-03 07:00:00.0","10.50"
"765","2020-04-03 08:00:00.0","11.00"
"765","2020-04-03 09:00:00.0","10.40"
"765","2020-04-03 10:00:00.0","10.40"
"765","2020-04-03 11:00:00.0","11.10"
"765","2020-04-03 12:00:00.0","11.00"
"765","2020-04-03 13:00:00.0","10.60"
"765","2020-04-03 14:00:00.0","11.00"
"765","2020-04-03 15:00:00.0","11.50"
"765","2020-04-03 16:00:00.0","11.50"
"765","2020-04-03 17:00:00.0","11.20"
"765","2020-04-03 18:00:00.0","11.00"
"765","2020-04-03 19:00:00.0","10.80"
"765","2020-04-03 20:00:00.0","10.70"
"765","2020-04-03 21:00:00.0","10.60"
"765","2020-04-03 22:00:00.0","10.20"
"765","2020-04-03 23:00:00.0","10.20"
"765","2020-04-04 00:00:00.0","10.20"
"765","2020-04-04 01:00:00.0","10.30"
"765","2020-04-04 02:00:00.0","10.40"
"765","2020-04-04 03:00:00.0","10.40"
"765","2020-04-04 04:00:00.0","10.40"
"765","2020-04-04 05:00:00.0","10.30"
"765","2020-04-04 06:00:00.0","10.40"
"765","2020-04-04 07:00:00.0","11.40"
"765","2020-04-04 08:00:00.0","13.50"
"765","2020-04-04 09:00:00.0","15.70"
"765","2020-04-04 10:00:00.0","16.70"
"765","2020-04-04 11:00:00.0","17.70"
"765","2020-04-04 12:00:00.0","18.30"
"765","2020-04-04 13:00:00.0","19.00"
"765","2020-04-04 14:00:00.0","19.30"
"765","2020-04-04 15:00:00.0","18.70"
"765","2020-04-04 16:00:00.0","17.20"
"765","2020-04-04 17:00:00.0","16.00"
"765","2020-04-04 18:00:00.0","14.00"
"765","2020-04-04 19:00:00.0","12.30"
"765","2020-04-04 20:00:00.0","11.50"
"765","2020-04-04 21:00:00.0","11.10"
"765","2020-04-04 22:00:00.0","10.30"
"765","2020-04-04 23:00:00.0","11.30"
"765","2020-04-05 00:00:00.0","11.00"
"765","2020-04-05 01:00:00.0","10.90"
"765","2020-04-05 02:00:00.0","11.20"
"765","2020-04-05 03:00:00.0","11.40"
"765","2020-04-05 04:00:00.0","11.30"
"765","2020-04-05 05:00:00.0","11.20"
"765","2020-04-05 06:00:00.0","12.20"
"765","2020-04-05 07:00:00.0","14.10"
"765","2020-04-05 08:00:00.0","15.60"
"765","2020-04-05 09:00:00.0","16.70"
"765","2020-04-05 10:00:00.0","17.80"
"765","2020-04-05 11:00:00.0","18.00"
"765","2020-04-05 12:00:00.0","17.90"
"765","2020-04-05 13:00:00.0","17.90"
"765","2020-04-05 14:00:00.0","17.90"
"765","2020-04-05 15:00:00.0","18.10"
"765","2020-04-05 16:00:00.0","17.10"
"765","2020-04-05 17:00:00.0","17.00"
"765","2020-04-05 18:00:00.0","14.50"
"765","2020-04-05 19:00:00.0","12.80"
"765","2020-04-05 20:00:00.0","11.20"
"765","2020-04-05 21:00:00.0","10.80"
"765","2020-04-05 22:00:00.0","10.30"
"765","2020-04-05 23:00:00.0","11.10"
"765","2020-04-06 00:00:00.0","11.70"
"765","2020-04-06 01:00:00.0","10.90"
"765","2020-04-06 02:00:00.0","9.70"
"765","2020-04-06 03:00:00.0","9.90"
"765","2020-04-06 04:00:00.0","10.60"
"765","2020-04-06 05:00:00.0","10.70"
"765","2020-04-06 06:00:00.0","10.60"
"765","2020-04-06 07:00:00.0","12.60"
"765","2020-04-06 08:00:00.0","13.80"
"765","2020-04-06 09:00:00.0","14.70"
"765","2020-04-06 10:00:00.0","15.90"
"765","2020-04-06 11:00:00.0","15.80"
"765","2020-04-06 12:00:00.0","15.70"
"765","2020-04-06 13:00:00.0","15.00"
"765","2020-04-06 14:00:00.0","14.90"
"765","2020-04-06 15:00:00.0","15.00"
"765","2020-04-06 16:00:00.0","14.40"
"765","2020-04-06 17:00:00.0","13.70"
"765","2020-04-06 18:00:00.0","13.00"
"765","2020-04-06 19:00:00.0","12.60"
"765","2020-04-06 20:00:00.0","12.30"
"765","2020-04-06 21:00:00.0","12.10"
"765","2020-04-06 22:00:00.0","10.80"
"765","2020-04-06 23:00:00.0","10.60"
"766","2020-04-01 00:00:00.0","9.80"
"766","2020-04-01 01:00:00.0","9.90"
"766","2020-04-01 02:00:00.0","10.00"
"766","2020-04-01 03:00:00.0","10.90"
"766","2020-04-01 04:00:00.0","11.20"
"766","2020-04-01 05:00:00.0","10.80"
"766","2020-04-01 06:00:00.0","12.40"
"766","2020-04-01 07:00:00.0","13.20"
"766","2020-04-01 08:00:00.0","13.20"
"766","2020-04-01 09:00:00.0","16.30"
"766","2020-04-01 10:00:00.0","18.90"
"766","2020-04-01 11:00:00.0","19.30"
"766","2020-04-01 12:00:00.0","18.70"
"766","2020-04-01 13:00:00.0","19.10"
"766","2020-04-01 14:00:00.0","18.80"
"766","2020-04-01 15:00:00.0","18.70"
"766","2020-04-01 16:00:00.0","17.00"
"766","2020-04-01 17:00:00.0","13.50"
"766","2020-04-01 18:00:00.0","11.60"
"766","2020-04-01 19:00:00.0","10.80"
"766","2020-04-01 20:00:00.0","10.50"
"766","2020-04-01 21:00:00.0","10.10"
"766","2020-04-01 22:00:00.0","10.20"
"766","2020-04-01 23:00:00.0","9.40"
"766","2020-04-02 00:00:00.0","9.00"
"766","2020-04-02 01:00:00.0","8.90"
"766","2020-04-02 02:00:00.0","8.90"
"766","2020-04-02 03:00:00.0","8.80"
"766","2020-04-02 04:00:00.0","8.70"
"766","2020-04-02 05:00:00.0","8.30"
"766","2020-04-02 06:00:00.0","8.00"
"766","2020-04-02 07:00:00.0","8.60"
"766","2020-04-02 08:00:00.0","9.30"
"766","2020-04-02 09:00:00.0","10.20"
"766","2020-04-02 10:00:00.0","11.10"
"766","2020-04-02 11:00:00.0","11.50"
"766","2020-04-02 12:00:00.0","11.40"
"766","2020-04-02 13:00:00.0","11.50"
"766","2020-04-02 14:00:00.0","11.90"
"766","2020-04-02 15:00:00.0","11.80"
"766","2020-04-02 16:00:00.0","11.60"
"766","2020-04-02 17:00:00.0","11.20"
"766","2020-04-02 18:00:00.0","10.90"
"766","2020-04-02 19:00:00.0","10.70"
"766","2020-04-02 20:00:00.0","10.70"
"766","2020-04-02 21:00:00.0","10.70"
"766","2020-04-02 22:00:00.0","10.70"
"766","2020-04-02 23:00:00.0","10.50"
"766","2020-04-03 00:00:00.0","10.50"
"766","2020-04-03 01:00:00.0","10.30"
"766","2020-04-03 02:00:00.0","10.20"
"766","2020-04-03 03:00:00.0","10.10"
"766","2020-04-03 04:00:00.0","10.10"
"766","2020-04-03 05:00:00.0","10.20"
"766","2020-04-03 06:00:00.0","10.50"
"766","2020-04-03 07:00:00.0","11.10"
"766","2020-04-03 08:00:00.0","11.80"
"766","2020-04-03 09:00:00.0","11.40"
"766","2020-04-03 10:00:00.0","11.30"
"766","2020-04-03 11:00:00.0","12.60"
"766","2020-04-03 12:00:00.0","12.30"
"766","2020-04-03 13:00:00.0","12.40"
"766","2020-04-03 14:00:00.0","12.40"
"766","2020-04-03 15:00:00.0","12.30"
"766","2020-04-03 16:00:00.0","12.50"
"766","2020-04-03 17:00:00.0","12.10"
"766","2020-04-03 18:00:00.0","11.60"
"766","2020-04-03 19:00:00.0","11.50"
"766","2020-04-03 20:00:00.0","11.40"
"766","2020-04-03 21:00:00.0","11.30"
"766","2020-04-03 22:00:00.0","10.90"
"766","2020-04-03 23:00:00.0","10.70"
"766","2020-04-04 00:00:00.0","10.80"
"766","2020-04-04 01:00:00.0","10.90"
"766","2020-04-04 02:00:00.0","10.80"
"766","2020-04-04 03:00:00.0","10.60"
"766","2020-04-04 04:00:00.0","10.50"
"766","2020-04-04 05:00:00.0","10.50"
"766","2020-04-04 06:00:00.0","10.40"
"766","2020-04-04 07:00:00.0","11.30"
"766","2020-04-04 08:00:00.0","13.50"
"766","2020-04-04 09:00:00.0","15.90"
"766","2020-04-04 10:00:00.0","16.80"
"766","2020-04-04 11:00:00.0","18.40"
"766","2020-04-04 12:00:00.0","19.50"
"766","2020-04-04 13:00:00.0","20.40"
"766","2020-04-04 14:00:00.0","20.50"
"766","2020-04-04 15:00:00.0","17.20"
"766","2020-04-04 16:00:00.0","17.10"
"766","2020-04-04 17:00:00.0","15.50"
"766","2020-04-04 18:00:00.0","13.90"
"766","2020-04-04 19:00:00.0","12.60"
"766","2020-04-04 20:00:00.0","12.20"
"766","2020-04-04 21:00:00.0","11.70"
"766","2020-04-04 22:00:00.0","11.50"
"766","2020-04-04 23:00:00.0","11.80"
"766","2020-04-05 00:00:00.0","11.90"
"766","2020-04-05 01:00:00.0","12.20"
"766","2020-04-05 02:00:00.0","11.10"
"766","2020-04-05 03:00:00.0","10.70"
"766","2020-04-05 04:00:00.0","10.40"
"766","2020-04-05 05:00:00.0","10.80"
"766","2020-04-05 06:00:00.0","11.80"
"766","2020-04-05 07:00:00.0","14.10"
"766","2020-04-05 08:00:00.0","16.50"
"766","2020-04-05 09:00:00.0","18.00"
"766","2020-04-05 10:00:00.0","18.90"
"766","2020-04-05 11:00:00.0","19.30"
"766","2020-04-05 12:00:00.0","19.00"
"766","2020-04-05 13:00:00.0","17.80"
"766","2020-04-05 14:00:00.0","17.90"
"766","2020-04-05 15:00:00.0","18.30"
"766","2020-04-05 16:00:00.0","17.60"
"766","2020-04-05 17:00:00.0","17.10"
"766","2020-04-05 18:00:00.0","14.60"
"766","2020-04-05 19:00:00.0","13.00"
"766","2020-04-05 20:00:00.0","11.40"
"766","2020-04-05 21:00:00.0","10.70"
"766","2020-04-05 22:00:00.0","11.10"
"766","2020-04-05 23:00:00.0","10.70"
"766","2020-04-06 00:00:00.0","10.30"
"766","2020-04-06 01:00:00.0","11.40"
"766","2020-04-06 02:00:00.0","11.10"
"766","2020-04-06 03:00:00.0","10.40"
"766","2020-04-06 04:00:00.0","10.00"
"766","2020-04-06 05:00:00.0","9.80"
"766","2020-04-06 06:00:00.0","10.30"
"766","2020-04-06 07:00:00.0","12.90"
"766","2020-04-06 08:00:00.0","14.20"
"766","2020-04-06 09:00:00.0","15.30"
"766","2020-04-06 10:00:00.0","16.60"
"766","2020-04-06 11:00:00.0","17.40"
"766","2020-04-06 12:00:00.0","16.20"
"766","2020-04-06 13:00:00.0","15.60"
"766","2020-04-06 14:00:00.0","15.00"
"766","2020-04-06 15:00:00.0","14.70"
"766","2020-04-06 16:00:00.0","14.40"
"766","2020-04-06 17:00:00.0","14.00"
"766","2020-04-06 18:00:00.0","13.40"
"766","2020-04-06 19:00:00.0","13.20"
"766","2020-04-06 20:00:00.0","13.10"
"766","2020-04-06 21:00:00.0","12.00"
"766","2020-04-06 22:00:00.0","11.20"
"766","2020-04-06 23:00:00.0","11.50"
"713","2020-04-01 00:00:00.0","9.60"
"713","2020-04-01 01:00:00.0","9.10"
"713","2020-04-01 02:00:00.0","9.20"
"713","2020-04-01 03:00:00.0","9.60"
"713","2020-04-01 04:00:00.0","9.30"
"713","2020-04-01 05:00:00.0","8.00"
"713","2020-04-01 06:00:00.0","6.90"
"713","2020-04-01 07:00:00.0","7.80"
"713","2020-04-01 08:00:00.0","8.70"
"713","2020-04-01 09:00:00.0","9.30"
"713","2020-04-01 10:00:00.0","11.60"
"713","2020-04-01 11:00:00.0","12.50"
"713","2020-04-01 12:00:00.0","12.10"
"713","2020-04-01 13:00:00.0","11.50"
"713","2020-04-01 14:00:00.0","12.20"
"713","2020-04-01 15:00:00.0","11.10"
"713","2020-04-01 16:00:00.0","11.90"
"713","2020-04-01 17:00:00.0","9.30"
"713","2020-04-01 18:00:00.0","8.70"
"713","2020-04-01 19:00:00.0","4.90"
"713","2020-04-01 20:00:00.0","5.20"
"713","2020-04-01 21:00:00.0","5.30"
"713","2020-04-01 22:00:00.0","4.90"
"713","2020-04-01 23:00:00.0","4.50"
"713","2020-04-02 00:00:00.0","4.30"
"713","2020-04-02 01:00:00.0","3.80"
"713","2020-04-02 02:00:00.0","3.70"
"713","2020-04-02 03:00:00.0","3.70"
"713","2020-04-02 04:00:00.0","3.90"
"713","2020-04-02 05:00:00.0","3.90"
"713","2020-04-02 06:00:00.0","4.30"
"713","2020-04-02 07:00:00.0","5.00"
"713","2020-04-02 08:00:00.0","5.90"
"713","2020-04-02 09:00:00.0","5.20"
"713","2020-04-02 10:00:00.0","5.40"
"713","2020-04-02 11:00:00.0","5.40"
"713","2020-04-02 12:00:00.0","5.20"
"713","2020-04-02 13:00:00.0","5.10"
"713","2020-04-02 14:00:00.0","4.90"
"713","2020-04-02 15:00:00.0","4.50"
"713","2020-04-02 16:00:00.0","4.40"
"713","2020-04-02 17:00:00.0","4.20"
"713","2020-04-02 18:00:00.0","4.10"
"713","2020-04-02 19:00:00.0","4.10"
"713","2020-04-02 20:00:00.0","4.10"
"713","2020-04-02 21:00:00.0","4.20"
"713","2020-04-02 22:00:00.0","4.20"
"713","2020-04-02 23:00:00.0","4.30"
"713","2020-04-03 00:00:00.0","4.30"
"713","2020-04-03 01:00:00.0","4.30"
"713","2020-04-03 02:00:00.0","4.20"
"713","2020-04-03 03:00:00.0","4.00"
"713","2020-04-03 04:00:00.0","4.10"
"713","2020-04-03 05:00:00.0","4.20"
"713","2020-04-03 06:00:00.0","4.30"
"713","2020-04-03 07:00:00.0","4.40"
"713","2020-04-03 08:00:00.0","4.40"
"713","2020-04-03 09:00:00.0","4.50"
"713","2020-04-03 10:00:00.0","4.60"
"713","2020-04-03 11:00:00.0","4.60"
"713","2020-04-03 12:00:00.0","5.00"
"713","2020-04-03 13:00:00.0","5.10"
"713","2020-04-03 14:00:00.0","5.60"
"713","2020-04-03 15:00:00.0","6.10"
"713","2020-04-03 16:00:00.0","6.90"
"713","2020-04-03 17:00:00.0","7.20"
"713","2020-04-03 18:00:00.0","6.90"
"713","2020-04-03 19:00:00.0","6.40"
"713","2020-04-03 20:00:00.0","6.10"
"713","2020-04-03 21:00:00.0","6.10"
"713","2020-04-03 22:00:00.0","6.20"
"713","2020-04-03 23:00:00.0","6.20"
"713","2020-04-04 00:00:00.0","6.10"
"713","2020-04-04 01:00:00.0","6.00"
"713","2020-04-04 02:00:00.0","5.80"
"713","2020-04-04 03:00:00.0","5.60"
"713","2020-04-04 04:00:00.0","5.70"
"713","2020-04-04 05:00:00.0","5.10"
"713","2020-04-04 06:00:00.0","6.30"
"713","2020-04-04 07:00:00.0","8.40"
"713","2020-04-04 08:00:00.0","9.00"
"713","2020-04-04 09:00:00.0","8.50"
"713","2020-04-04 10:00:00.0","9.40"
"713","2020-04-04 11:00:00.0","11.40"
"713","2020-04-04 12:00:00.0","12.00"
"713","2020-04-04 13:00:00.0","11.80"
"713","2020-04-04 14:00:00.0","11.40"
"713","2020-04-04 15:00:00.0","10.70"
"713","2020-04-04 16:00:00.0","10.50"
"713","2020-04-04 17:00:00.0","9.70"
"713","2020-04-04 18:00:00.0","8.70"
"713","2020-04-04 19:00:00.0","7.80"
"713","2020-04-04 20:00:00.0","7.50"
"713","2020-04-04 21:00:00.0","7.10"
"713","2020-04-04 22:00:00.0","6.70"
"713","2020-04-04 23:00:00.0","5.50"
"713","2020-04-05 00:00:00.0","4.90"
"713","2020-04-05 01:00:00.0","4.60"
"713","2020-04-05 02:00:00.0","4.90"
"713","2020-04-05 03:00:00.0","5.40"
"713","2020-04-05 04:00:00.0","6.00"
"713","2020-04-05 05:00:00.0","5.80"
"713","2020-04-05 06:00:00.0","7.50"
"713","2020-04-05 07:00:00.0","10.50"
"713","2020-04-05 08:00:00.0","11.60"
"713","2020-04-05 09:00:00.0","11.60"
"713","2020-04-05 10:00:00.0","12.00"
"713","2020-04-05 11:00:00.0","13.00"
"713","2020-04-05 12:00:00.0","13.60"
"713","2020-04-05 13:00:00.0","13.00"
"713","2020-04-05 14:00:00.0","12.30"
"713","2020-04-05 15:00:00.0","12.10"
"713","2020-04-05 16:00:00.0","11.20"
"713","2020-04-05 17:00:00.0","9.90"
"713","2020-04-05 18:00:00.0","8.90"
"713","2020-04-05 19:00:00.0","8.30"
"713","2020-04-05 20:00:00.0","8.70"
"713","2020-04-05 21:00:00.0","8.70"
"713","2020-04-05 22:00:00.0","8.50"
"713","2020-04-05 23:00:00.0","8.50"
"713","2020-04-06 00:00:00.0","8.60"
"713","2020-04-06 01:00:00.0","7.80"
"713","2020-04-06 02:00:00.0","7.10"
"713","2020-04-06 03:00:00.0","6.90"
"713","2020-04-06 04:00:00.0","6.80"
"713","2020-04-06 05:00:00.0","6.40"
"713","2020-04-06 06:00:00.0","7.20"
"713","2020-04-06 07:00:00.0","8.60"
"713","2020-04-06 08:00:00.0","9.20"
"713","2020-04-06 09:00:00.0","9.60"
"713","2020-04-06 10:00:00.0","9.90"
"713","2020-04-06 11:00:00.0","10.40"
"713","2020-04-06 12:00:00.0","9.40"
"713","2020-04-06 13:00:00.0","8.40"
"713","2020-04-06 14:00:00.0","7.90"
"713","2020-04-06 15:00:00.0","7.80"
"713","2020-04-06 16:00:00.0","8.00"
"713","2020-04-06 17:00:00.0","7.90"
"713","2020-04-06 18:00:00.0","7.70"
"713","2020-04-06 19:00:00.0","7.70"
"713","2020-04-06 20:00:00.0","7.10"
"713","2020-04-06 21:00:00.0","6.50"
"713","2020-04-06 22:00:00.0","6.80"
"713","2020-04-06 23:00:00.0","6.90"
"721","2020-04-01 00:00:00.0","5.70"
"721","2020-04-01 01:00:00.0","6.10"
"721","2020-04-01 02:00:00.0","6.40"
"721","2020-04-01 03:00:00.0","7.40"
"721","2020-04-01 04:00:00.0","7.80"
"721","2020-04-01 05:00:00.0","7.00"
"721","2020-04-01 06:00:00.0","7.10"
"721","2020-04-01 07:00:00.0","8.80"
"721","2020-04-01 08:00:00.0","9.70"
"721","2020-04-01 09:00:00.0","10.00"
"721","2020-04-01 10:00:00.0","11.00"
"721","2020-04-01 11:00:00.0","9.50"
"721","2020-04-01 12:00:00.0","9.80"
"721","2020-04-01 13:00:00.0","10.20"
"721","2020-04-01 14:00:00.0","10.60"
"721","2020-04-01 15:00:00.0","11.20"
"721","2020-04-01 16:00:00.0","9.80"
"721","2020-04-01 17:00:00.0","7.80"
"721","2020-04-01 18:00:00.0","5.30"
"721","2020-04-01 19:00:00.0","4.10"
"721","2020-04-01 20:00:00.0","3.70"
"721","2020-04-01 21:00:00.0","3.00"
"721","2020-04-01 22:00:00.0","3.00"
"721","2020-04-01 23:00:00.0","3.20"
"721","2020-04-02 00:00:00.0","3.20"
"721","2020-04-02 01:00:00.0","3.80"
"721","2020-04-02 02:00:00.0","3.30"
"721","2020-04-02 03:00:00.0","3.00"
"721","2020-04-02 04:00:00.0","3.80"
"721","2020-04-02 05:00:00.0","4.00"
