"ID_STAZ","DATARIL","VALORE"
"684","2020-10-01 20:00:00.0","20.60"
"684","2020-10-01 21:00:00.0","19.80"
"684","2020-10-01 22:00:00.0","18.80"
"684","2020-10-01 23:00:00.0","18.40"
"685","2020-10-01 00:00:00.0","18.80"
"685","2020-10-01 01:00:00.0","18.60"
"685","2020-10-01 02:00:00.0","17.90"
"685","2020-10-01 03:00:00.0","17.60"
"685","2020-10-01 04:00:00.0","17.70"
"685","2020-10-01 05:00:00.0","17.90"
"685","2020-10-01 06:00:00.0","18.00"
"685","2020-10-01 07:00:00.0","18.90"
"685","2020-10-01 08:00:00.0","21.40"
"685","2020-10-01 09:00:00.0","24.20"
"685","2020-10-01 10:00:00.0","25.80"
"685","2020-10-01 11:00:00.0","26.70"
"685","2020-10-01 12:00:00.0","27.00"
"685","2020-10-01 13:00:00.0","27.10"
"685","2020-10-01 14:00:00.0","26.70"
"685","2020-10-01 15:00:00.0","25.50"
"685","2020-10-01 16:00:00.0","24.10"
"685","2020-10-01 17:00:00.0","23.00"
"685","2020-10-01 18:00:00.0","21.80"
"685","2020-10-01 19:00:00.0","20.40"
"685","2020-10-01 20:00:00.0","19.30"
"685","2020-10-01 21:00:00.0","19.00"
"685","2020-10-01 22:00:00.0","18.20"
"685","2020-10-01 23:00:00.0","17.30"
"686","2020-10-01 00:00:00.0","18.90"
"686","2020-10-01 01:00:00.0","18.90"
"686","2020-10-01 02:00:00.0","18.70"
"686","2020-10-01 03:00:00.0","18.40"
"686","2020-10-01 04:00:00.0","18.60"
"686","2020-10-01 05:00:00.0","18.80"
"686","2020-10-01 06:00:00.0","19.10"
"686","2020-10-01 07:00:00.0","19.70"
"686","2020-10-01 08:00:00.0","21.40"
"686","2020-10-01 09:00:00.0","23.30"
"686","2020-10-01 10:00:00.0","25.10"
"686","2020-10-01 11:00:00.0","25.70"
"686","2020-10-01 12:00:00.0","26.00"
"686","2020-10-01 13:00:00.0","25.60"
"686","2020-10-01 14:00:00.0","24.90"
"686","2020-10-01 15:00:00.0","24.00"
"686","2020-10-01 16:00:00.0","22.80"
"686","2020-10-01 17:00:00.0","21.90"
"686","2020-10-01 18:00:00.0","20.20"
"686","2020-10-01 19:00:00.0","18.50"
"686","2020-10-01 20:00:00.0","17.10"
"686","2020-10-01 21:00:00.0","16.30"
"686","2020-10-01 22:00:00.0","16.50"
"686","2020-10-01 23:00:00.0","16.20"
"687","2020-10-01 00:00:00.0","15.20"
"687","2020-10-01 01:00:00.0","14.60"
"687","2020-10-01 02:00:00.0","14.30"
"687","2020-10-01 03:00:00.0","14.90"
"687","2020-10-01 04:00:00.0","15.40"
"687","2020-10-01 05:00:00.0","15.00"
"687","2020-10-01 06:00:00.0","15.60"
"687","2020-10-01 07:00:00.0","17.10"
"687","2020-10-01 08:00:00.0","20.80"
"687","2020-10-01 09:00:00.0","23.30"
"687","2020-10-01 10:00:00.0","24.60"
"687","2020-10-01 11:00:00.0","25.60"
"687","2020-10-01 12:00:00.0","26.20"
"687","2020-10-01 13:00:00.0","25.70"
"687","2020-10-01 14:00:00.0","25.20"
"687","2020-10-01 15:00:00.0","24.40"
"687","2020-10-01 16:00:00.0","23.70"
"687","2020-10-01 17:00:00.0","22.60"
"687","2020-10-01 18:00:00.0","21.10"
"687","2020-10-01 19:00:00.0","19.60"
"687","2020-10-01 20:00:00.0","18.40"
"687","2020-10-01 21:00:00.0","16.80"
"687","2020-10-01 22:00:00.0","15.60"
"687","2020-10-01 23:00:00.0","14.90"
"689","2020-10-01 00:00:00.0","16.10"
"689","2020-10-01 01:00:00.0","16.20"
"689","2020-10-01 02:00:00.0","16.10"
"689","2020-10-01 03:00:00.0","16.60"
"689","2020-10-01 04:00:00.0","17.30"
"689","2020-10-01 05:00:00.0","18.30"
"689","2020-10-01 06:00:00.0","18.70"
"689","2020-10-01 07:00:00.0","19.10"
"689","2020-10-01 08:00:00.0","20.00"
"689","2020-10-01 09:00:00.0","22.90"
"689","2020-10-01 10:00:00.0","23.50"
"689","2020-10-01 11:00:00.0","25.40"
"689","2020-10-01 12:00:00.0","25.30"
"689","2020-10-01 13:00:00.0","25.50"
"689","2020-10-01 14:00:00.0","25.80"
"689","2020-10-01 15:00:00.0","23.80"
"689","2020-10-01 16:00:00.0","22.50"
"689","2020-10-01 17:00:00.0","21.20"
"689","2020-10-01 18:00:00.0","19.60"
"689","2020-10-01 19:00:00.0","18.50"
"689","2020-10-01 20:00:00.0","17.60"
"689","2020-10-01 21:00:00.0","16.80"
"689","2020-10-01 22:00:00.0","16.80"
"689","2020-10-01 23:00:00.0","16.60"
"690","2020-10-01 00:00:00.0","20.40"
"690","2020-10-01 01:00:00.0","20.10"
"690","2020-10-01 02:00:00.0","19.70"
"690","2020-10-01 03:00:00.0","19.50"
"690","2020-10-01 04:00:00.0","19.40"
"690","2020-10-01 05:00:00.0","19.50"
"690","2020-10-01 06:00:00.0","20.10"
"690","2020-10-01 07:00:00.0","22.00"
"690","2020-10-01 08:00:00.0","23.80"
"690","2020-10-01 09:00:00.0","25.30"
"690","2020-10-01 10:00:00.0","25.90"
"690","2020-10-01 11:00:00.0","26.30"
"690","2020-10-01 12:00:00.0","26.50"
"690","2020-10-01 13:00:00.0","27.10"
"690","2020-10-01 14:00:00.0","26.60"
"690","2020-10-01 15:00:00.0","26.00"
"690","2020-10-01 16:00:00.0","25.50"
"690","2020-10-01 17:00:00.0","24.50"
"690","2020-10-01 18:00:00.0","23.70"
"690","2020-10-01 19:00:00.0","22.40"
"690","2020-10-01 20:00:00.0","21.10"
"690","2020-10-01 21:00:00.0","20.70"
"690","2020-10-01 22:00:00.0","19.70"
"690","2020-10-01 23:00:00.0","18.90"
"693","2020-10-01 00:00:00.0","20.20"
"693","2020-10-01 01:00:00.0","19.90"
"693","2020-10-01 02:00:00.0","20.10"
"693","2020-10-01 03:00:00.0","20.10"
"693","2020-10-01 04:00:00.0","19.90"
"693","2020-10-01 05:00:00.0","19.40"
"693","2020-10-01 06:00:00.0","19.30"
"693","2020-10-01 07:00:00.0","21.40"
"693","2020-10-01 08:00:00.0","24.30"
"693","2020-10-01 09:00:00.0","25.40"
"693","2020-10-01 10:00:00.0","26.10"
"693","2020-10-01 11:00:00.0","26.90"
"693","2020-10-01 12:00:00.0","26.70"
"693","2020-10-01 13:00:00.0","26.40"
"693","2020-10-01 14:00:00.0","26.40"
"693","2020-10-01 15:00:00.0","24.00"
"693","2020-10-01 16:00:00.0","23.30"
"693","2020-10-01 17:00:00.0","22.70"
"693","2020-10-01 18:00:00.0","20.50"
"693","2020-10-01 19:00:00.0","18.70"
"693","2020-10-01 20:00:00.0","17.70"
"693","2020-10-01 21:00:00.0","16.60"
"693","2020-10-01 22:00:00.0","16.20"
"693","2020-10-01 23:00:00.0","16.40"
"694","2020-10-01 00:00:00.0","20.90"
"694","2020-10-01 01:00:00.0","20.90"
"694","2020-10-01 02:00:00.0","21.00"
"694","2020-10-01 03:00:00.0","21.00"
"694","2020-10-01 04:00:00.0","21.00"
"694","2020-10-01 05:00:00.0","20.90"
"694","2020-10-01 06:00:00.0","20.90"
"694","2020-10-01 07:00:00.0","21.70"
"694","2020-10-01 08:00:00.0","22.90"
"694","2020-10-01 09:00:00.0","24.20"
"694","2020-10-01 10:00:00.0","24.90"
"694","2020-10-01 11:00:00.0","25.90"
"694","2020-10-01 12:00:00.0","26.30"
"694","2020-10-01 13:00:00.0","25.80"
"694","2020-10-01 14:00:00.0","24.00"
"694","2020-10-01 15:00:00.0","23.40"
"694","2020-10-01 16:00:00.0","23.40"
"694","2020-10-01 17:00:00.0","22.40"
"694","2020-10-01 18:00:00.0","20.10"
"694","2020-10-01 19:00:00.0","18.40"
"694","2020-10-01 20:00:00.0","18.50"
"694","2020-10-01 21:00:00.0","18.90"
"694","2020-10-01 22:00:00.0","19.40"
"694","2020-10-01 23:00:00.0","18.30"
"695","2020-10-01 00:00:00.0","17.20"
"695","2020-10-01 01:00:00.0","17.30"
"695","2020-10-01 02:00:00.0","17.70"
"695","2020-10-01 03:00:00.0","17.20"
"695","2020-10-01 04:00:00.0","17.10"
"695","2020-10-01 05:00:00.0","16.90"
"695","2020-10-01 06:00:00.0","16.90"
"695","2020-10-01 07:00:00.0","18.10"
"695","2020-10-01 08:00:00.0","21.00"
"695","2020-10-01 09:00:00.0","23.30"
"695","2020-10-01 10:00:00.0","24.50"
"695","2020-10-01 11:00:00.0","25.20"
"695","2020-10-01 12:00:00.0","25.90"
"695","2020-10-01 13:00:00.0","25.90"
"695","2020-10-01 14:00:00.0","25.90"
"695","2020-10-01 15:00:00.0","25.00"
"695","2020-10-01 16:00:00.0","23.40"
"695","2020-10-01 17:00:00.0","22.40"
"695","2020-10-01 18:00:00.0","21.20"
"695","2020-10-01 19:00:00.0","20.50"
"695","2020-10-01 20:00:00.0","20.00"
"695","2020-10-01 21:00:00.0","19.40"
"695","2020-10-01 22:00:00.0","18.70"
"695","2020-10-01 23:00:00.0","18.20"
"696","2020-10-01 00:00:00.0","16.70"
"696","2020-10-01 01:00:00.0","16.70"
"696","2020-10-01 02:00:00.0","16.90"
"696","2020-10-01 03:00:00.0","16.90"
"696","2020-10-01 04:00:00.0","16.60"
"696","2020-10-01 05:00:00.0","16.80"
"696","2020-10-01 06:00:00.0","17.20"
"696","2020-10-01 07:00:00.0","18.40"
"696","2020-10-01 08:00:00.0","20.10"
"696","2020-10-01 09:00:00.0","22.30"
"696","2020-10-01 10:00:00.0","23.60"
"696","2020-10-01 11:00:00.0","24.00"
"696","2020-10-01 12:00:00.0","24.60"
"696","2020-10-01 13:00:00.0","24.30"
"696","2020-10-01 14:00:00.0","24.50"
"696","2020-10-01 15:00:00.0","23.40"
"696","2020-10-01 16:00:00.0","22.70"
"696","2020-10-01 17:00:00.0","21.70"
"696","2020-10-01 18:00:00.0","20.70"
"696","2020-10-01 19:00:00.0","19.90"
"696","2020-10-01 20:00:00.0","19.10"
"696","2020-10-01 21:00:00.0","18.50"
"696","2020-10-01 22:00:00.0","18.10"
"696","2020-10-01 23:00:00.0","18.10"
"697","2020-10-01 00:00:00.0","19.30"
"697","2020-10-01 01:00:00.0","18.60"
"697","2020-10-01 02:00:00.0","19.40"
"697","2020-10-01 03:00:00.0","18.00"
"697","2020-10-01 04:00:00.0","17.90"
"697","2020-10-01 05:00:00.0","18.60"
"697","2020-10-01 06:00:00.0","19.40"
"697","2020-10-01 07:00:00.0","21.70"
"697","2020-10-01 08:00:00.0","23.60"
"697","2020-10-01 09:00:00.0","25.10"
"697","2020-10-01 10:00:00.0","26.40"
"697","2020-10-01 11:00:00.0","27.00"
"697","2020-10-01 12:00:00.0","27.10"
"697","2020-10-01 13:00:00.0","27.10"
"697","2020-10-01 14:00:00.0","27.10"
"697","2020-10-01 15:00:00.0","26.50"
"697","2020-10-01 16:00:00.0","25.80"
"697","2020-10-01 17:00:00.0","25.10"
"697","2020-10-01 18:00:00.0","24.40"
"697","2020-10-01 19:00:00.0","23.80"
"697","2020-10-01 20:00:00.0","22.90"
"697","2020-10-01 21:00:00.0","21.70"
"697","2020-10-01 22:00:00.0","21.40"
"697","2020-10-01 23:00:00.0","20.70"
"698","2020-10-01 00:00:00.0","20.20"
"698","2020-10-01 01:00:00.0","20.30"
"698","2020-10-01 02:00:00.0","19.70"
"698","2020-10-01 03:00:00.0","19.40"
"698","2020-10-01 04:00:00.0","19.50"
"698","2020-10-01 05:00:00.0","19.60"
"698","2020-10-01 06:00:00.0","20.20"
"698","2020-10-01 07:00:00.0","21.80"
"698","2020-10-01 08:00:00.0","24.20"
"698","2020-10-01 09:00:00.0","25.60"
"698","2020-10-01 10:00:00.0","25.90"
"698","2020-10-01 11:00:00.0","26.70"
"698","2020-10-01 12:00:00.0","26.70"
"698","2020-10-01 13:00:00.0","27.20"
"698","2020-10-01 14:00:00.0","26.80"
"698","2020-10-01 15:00:00.0","26.30"
"698","2020-10-01 16:00:00.0","25.80"
"698","2020-10-01 17:00:00.0","24.90"
"698","2020-10-01 18:00:00.0","24.10"
"698","2020-10-01 19:00:00.0","23.60"
"698","2020-10-01 20:00:00.0","23.00"
"698","2020-10-01 21:00:00.0","21.70"
"698","2020-10-01 22:00:00.0","21.70"
"698","2020-10-01 23:00:00.0","21.30"
"699","2020-10-01 00:00:00.0","18.40"
"699","2020-10-01 01:00:00.0","18.50"
"699","2020-10-01 02:00:00.0","18.50"
"699","2020-10-01 03:00:00.0","18.70"
"699","2020-10-01 04:00:00.0","18.70"
"699","2020-10-01 05:00:00.0","18.80"
"699","2020-10-01 06:00:00.0","18.70"
"699","2020-10-01 07:00:00.0","19.40"
"699","2020-10-01 08:00:00.0","20.20"
"699","2020-10-01 09:00:00.0","22.20"
"699","2020-10-01 10:00:00.0","22.70"
"699","2020-10-01 11:00:00.0","24.30"
"699","2020-10-01 12:00:00.0","24.40"
"699","2020-10-01 13:00:00.0","24.50"
"699","2020-10-01 14:00:00.0","24.30"
"699","2020-10-01 15:00:00.0","23.40"
"699","2020-10-01 16:00:00.0","22.50"
"699","2020-10-01 17:00:00.0","21.60"
"699","2020-10-01 18:00:00.0","20.50"
"699","2020-10-01 19:00:00.0","20.00"
"699","2020-10-01 20:00:00.0","19.70"
"699","2020-10-01 21:00:00.0","19.60"
"699","2020-10-01 22:00:00.0","19.70"
"699","2020-10-01 23:00:00.0","19.60"
"700","2020-10-01 00:00:00.0","17.20"
"700","2020-10-01 01:00:00.0","17.10"
"700","2020-10-01 02:00:00.0","16.80"
"700","2020-10-01 03:00:00.0","16.80"
"700","2020-10-01 04:00:00.0","16.90"
"700","2020-10-01 05:00:00.0","16.50"
"700","2020-10-01 06:00:00.0","16.60"
"700","2020-10-01 07:00:00.0","16.90"
"700","2020-10-01 08:00:00.0","19.00"
"700","2020-10-01 09:00:00.0","21.50"
"700","2020-10-01 10:00:00.0","23.20"
"700","2020-10-01 11:00:00.0","25.10"
"700","2020-10-01 12:00:00.0","26.00"
"700","2020-10-01 13:00:00.0","25.80"
"700","2020-10-01 14:00:00.0","25.00"
"700","2020-10-01 15:00:00.0","24.40"
"700","2020-10-01 16:00:00.0","23.30"
"700","2020-10-01 17:00:00.0","22.20"
"700","2020-10-01 18:00:00.0","20.90"
"700","2020-10-01 19:00:00.0","20.10"
"700","2020-10-01 20:00:00.0","19.50"
"700","2020-10-01 21:00:00.0","19.00"
"700","2020-10-01 22:00:00.0","18.00"
"700","2020-10-01 23:00:00.0","17.20"
"701","2020-10-01 00:00:00.0","18.90"
"701","2020-10-01 01:00:00.0","18.90"
"701","2020-10-01 02:00:00.0","18.50"
"701","2020-10-01 03:00:00.0","18.40"
"701","2020-10-01 04:00:00.0","18.40"
"701","2020-10-01 05:00:00.0","18.60"
"701","2020-10-01 06:00:00.0","18.80"
"701","2020-10-01 07:00:00.0","20.80"
"701","2020-10-01 08:00:00.0","22.20"
"701","2020-10-01 09:00:00.0","23.70"
"701","2020-10-01 10:00:00.0","23.90"
"701","2020-10-01 11:00:00.0","24.90"
"701","2020-10-01 12:00:00.0","25.90"
"701","2020-10-01 13:00:00.0","25.30"
"701","2020-10-01 14:00:00.0","25.30"
"701","2020-10-01 15:00:00.0","24.40"
"701","2020-10-01 16:00:00.0","23.80"
"701","2020-10-01 17:00:00.0","22.80"
"701","2020-10-01 18:00:00.0","21.60"
"701","2020-10-01 19:00:00.0","21.00"
"701","2020-10-01 20:00:00.0","20.40"
"701","2020-10-01 21:00:00.0","20.20"
"701","2020-10-01 22:00:00.0","20.00"
"701","2020-10-01 23:00:00.0","19.60"
"703","2020-10-01 00:00:00.0","14.50"
"703","2020-10-01 01:00:00.0","14.60"
"703","2020-10-01 02:00:00.0","15.00"
"703","2020-10-01 03:00:00.0","15.30"
"703","2020-10-01 04:00:00.0","15.30"
"703","2020-10-01 05:00:00.0","15.20"
"703","2020-10-01 06:00:00.0","15.50"
"703","2020-10-01 07:00:00.0","17.10"
"703","2020-10-01 08:00:00.0","20.40"
"703","2020-10-01 09:00:00.0","22.30"
"703","2020-10-01 10:00:00.0","23.40"
"703","2020-10-01 11:00:00.0","24.10"
"703","2020-10-01 12:00:00.0","25.40"
"703","2020-10-01 13:00:00.0","25.40"
"703","2020-10-01 14:00:00.0","24.80"
"703","2020-10-01 15:00:00.0","23.50"
"703","2020-10-01 16:00:00.0","22.90"
"703","2020-10-01 17:00:00.0","21.60"
"703","2020-10-01 18:00:00.0","20.10"
"703","2020-10-01 19:00:00.0","17.90"
"703","2020-10-01 20:00:00.0","17.10"
"703","2020-10-01 21:00:00.0","16.20"
"703","2020-10-01 22:00:00.0","15.80"
"703","2020-10-01 23:00:00.0","15.50"
"705","2020-10-01 00:00:00.0","14.90"
"705","2020-10-01 01:00:00.0","14.30"
"705","2020-10-01 02:00:00.0","13.90"
"705","2020-10-01 03:00:00.0","14.30"
"705","2020-10-01 04:00:00.0","15.20"
"705","2020-10-01 05:00:00.0","15.60"
"705","2020-10-01 06:00:00.0","15.70"
"705","2020-10-01 07:00:00.0","17.30"
"705","2020-10-01 08:00:00.0","21.30"
"705","2020-10-01 09:00:00.0","23.10"
"705","2020-10-01 10:00:00.0","23.20"
"705","2020-10-01 11:00:00.0","24.80"
"705","2020-10-01 12:00:00.0","25.70"
"705","2020-10-01 13:00:00.0","25.80"
"705","2020-10-01 14:00:00.0","26.00"
"705","2020-10-01 15:00:00.0","24.70"
"705","2020-10-01 16:00:00.0","23.60"
"705","2020-10-01 17:00:00.0","22.70"
"705","2020-10-01 18:00:00.0","21.80"
"705","2020-10-01 19:00:00.0","20.60"
"705","2020-10-01 20:00:00.0","19.00"
"705","2020-10-01 21:00:00.0","17.90"
"705","2020-10-01 22:00:00.0","17.20"
"705","2020-10-01 23:00:00.0","17.00"
"706","2020-10-01 00:00:00.0","21.10"
"706","2020-10-01 01:00:00.0","20.70"
"706","2020-10-01 02:00:00.0","19.80"
"706","2020-10-01 03:00:00.0","18.90"
"706","2020-10-01 04:00:00.0","18.60"
"706","2020-10-01 05:00:00.0","18.80"
"706","2020-10-01 06:00:00.0","18.60"
"706","2020-10-01 07:00:00.0","19.60"
"706","2020-10-01 08:00:00.0","21.90"
"706","2020-10-01 09:00:00.0","24.00"
"706","2020-10-01 10:00:00.0","25.50"
"706","2020-10-01 11:00:00.0","26.00"
"706","2020-10-01 12:00:00.0","26.00"
"706","2020-10-01 13:00:00.0","25.50"
"706","2020-10-01 14:00:00.0","24.70"
"706","2020-10-01 15:00:00.0","24.30"
"706","2020-10-01 16:00:00.0","24.10"
"706","2020-10-01 17:00:00.0","23.30"
"706","2020-10-01 18:00:00.0","23.00"
"706","2020-10-01 19:00:00.0","22.50"
"706","2020-10-01 20:00:00.0","22.00"
"706","2020-10-01 21:00:00.0","21.00"
"706","2020-10-01 22:00:00.0","20.00"
"706","2020-10-01 23:00:00.0","20.50"
"707","2020-10-01 00:00:00.0","18.20"
"707","2020-10-01 01:00:00.0","17.80"
"707","2020-10-01 02:00:00.0","17.30"
"707","2020-10-01 03:00:00.0","16.80"
"707","2020-10-01 04:00:00.0","16.60"
"707","2020-10-01 05:00:00.0","16.50"
"707","2020-10-01 06:00:00.0","17.00"
"707","2020-10-01 07:00:00.0","20.60"
"707","2020-10-01 08:00:00.0","23.70"
"707","2020-10-01 09:00:00.0","25.00"
"707","2020-10-01 10:00:00.0","24.60"
"707","2020-10-01 11:00:00.0","25.00"
"707","2020-10-01 12:00:00.0","25.20"
"707","2020-10-01 13:00:00.0","24.10"
"707","2020-10-01 14:00:00.0","24.10"
"707","2020-10-01 15:00:00.0","23.60"
"707","2020-10-01 16:00:00.0","23.10"
"707","2020-10-01 17:00:00.0","22.50"
"707","2020-10-01 18:00:00.0","22.00"
"707","2020-10-01 19:00:00.0","21.30"
"707","2020-10-01 20:00:00.0","20.10"
"707","2020-10-01 21:00:00.0","19.20"
"707","2020-10-01 22:00:00.0","19.20"
"707","2020-10-01 23:00:00.0","19.20"
"708","2020-10-01 00:00:00.0","16.00"
"708","2020-10-01 01:00:00.0","14.50"
"708","2020-10-01 02:00:00.0","13.80"
"708","2020-10-01 03:00:00.0","13.80"
"708","2020-10-01 04:00:00.0","14.00"
"708","2020-10-01 05:00:00.0","14.10"
"708","2020-10-01 06:00:00.0","13.70"
"708","2020-10-01 07:00:00.0","18.00"
"708","2020-10-01 08:00:00.0","20.90"
"708","2020-10-01 09:00:00.0","21.50"
"708","2020-10-01 10:00:00.0","21.20"
"708","2020-10-01 11:00:00.0","22.40"
"708","2020-10-01 12:00:00.0","22.70"
"708","2020-10-01 13:00:00.0","22.50"
"708","2020-10-01 14:00:00.0","22.10"
"708","2020-10-01 15:00:00.0","21.10"
"708","2020-10-01 16:00:00.0","20.20"
"708","2020-10-01 17:00:00.0","19.30"
"708","2020-10-01 18:00:00.0","18.70"
"708","2020-10-01 19:00:00.0","16.90"
"708","2020-10-01 20:00:00.0","16.40"
"708","2020-10-01 21:00:00.0","15.90"
"708","2020-10-01 22:00:00.0","16.40"
"708","2020-10-01 23:00:00.0","16.60"
"709","2020-10-01 00:00:00.0","12.90"
"709","2020-10-01 01:00:00.0","13.30"
"709","2020-10-01 02:00:00.0","13.70"
"709","2020-10-01 03:00:00.0","13.90"
"709","2020-10-01 04:00:00.0","14.20"
"709","2020-10-01 05:00:00.0","13.90"
"709","2020-10-01 06:00:00.0","14.10"
"709","2020-10-01 07:00:00.0","16.60"
"709","2020-10-01 08:00:00.0","18.40"
"709","2020-10-01 09:00:00.0","18.70"
"709","2020-10-01 10:00:00.0","19.20"
"709","2020-10-01 11:00:00.0","20.00"
"709","2020-10-01 12:00:00.0","21.00"
"709","2020-10-01 13:00:00.0","21.20"
"709","2020-10-01 14:00:00.0","21.60"
"709","2020-10-01 15:00:00.0","19.70"
"709","2020-10-01 16:00:00.0","18.50"
"709","2020-10-01 17:00:00.0","17.50"
"709","2020-10-01 18:00:00.0","17.00"
"709","2020-10-01 19:00:00.0","16.30"
"709","2020-10-01 20:00:00.0","15.60"
"709","2020-10-01 21:00:00.0","15.10"
"709","2020-10-01 22:00:00.0","14.40"
"709","2020-10-01 23:00:00.0","14.20"
"710","2020-10-01 00:00:00.0","17.40"
"710","2020-10-01 01:00:00.0","17.30"
"710","2020-10-01 02:00:00.0","17.00"
"710","2020-10-01 03:00:00.0","17.00"
"710","2020-10-01 04:00:00.0","17.00"
"710","2020-10-01 05:00:00.0","17.20"
"710","2020-10-01 06:00:00.0","17.80"
"710","2020-10-01 07:00:00.0","18.70"
"710","2020-10-01 08:00:00.0","21.20"
"710","2020-10-01 09:00:00.0","23.60"
"710","2020-10-01 10:00:00.0","25.20"
"710","2020-10-01 11:00:00.0","26.70"
"710","2020-10-01 12:00:00.0","26.30"
"710","2020-10-01 13:00:00.0","26.80"
"710","2020-10-01 14:00:00.0","26.80"
"710","2020-10-01 15:00:00.0","25.30"
"710","2020-10-01 16:00:00.0","24.60"
"710","2020-10-01 17:00:00.0","23.60"
"710","2020-10-01 18:00:00.0","22.40"
"710","2020-10-01 19:00:00.0","22.00"
"710","2020-10-01 20:00:00.0","21.20"
"710","2020-10-01 21:00:00.0","20.70"
"710","2020-10-01 22:00:00.0","20.20"
"710","2020-10-01 23:00:00.0","19.20"
"711","2020-10-01 00:00:00.0","18.90"
"711","2020-10-01 01:00:00.0","18.60"
"711","2020-10-01 02:00:00.0","18.30"
"711","2020-10-01 03:00:00.0","17.70"
"711","2020-10-01 04:00:00.0","17.30"
"711","2020-10-01 05:00:00.0","17.60"
"711","2020-10-01 06:00:00.0","18.20"
"711","2020-10-01 07:00:00.0","21.50"
"711","2020-10-01 08:00:00.0","22.90"
"711","2020-10-01 09:00:00.0","24.90"
"711","2020-10-01 10:00:00.0","26.00"
"711","2020-10-01 11:00:00.0","27.70"
"711","2020-10-01 12:00:00.0","28.20"
"711","2020-10-01 13:00:00.0","28.30"
"711","2020-10-01 14:00:00.0","28.20"
"711","2020-10-01 15:00:00.0","27.60"
"711","2020-10-01 16:00:00.0","25.30"
"711","2020-10-01 17:00:00.0","24.10"
"711","2020-10-01 18:00:00.0","22.80"
"711","2020-10-01 19:00:00.0","22.20"
"711","2020-10-01 20:00:00.0","22.00"
"711","2020-10-01 21:00:00.0","20.60"
"711","2020-10-01 22:00:00.0","20.50"
"711","2020-10-01 23:00:00.0","20.40"
"712","2020-10-01 00:00:00.0","18.80"
"712","2020-10-01 01:00:00.0","17.60"
"712","2020-10-01 02:00:00.0","17.10"
"712","2020-10-01 03:00:00.0","16.60"
"712","2020-10-01 04:00:00.0","17.10"
"712","2020-10-01 05:00:00.0","17.80"
"712","2020-10-01 06:00:00.0","17.60"
"712","2020-10-01 07:00:00.0","19.70"
"712","2020-10-01 08:00:00.0","22.30"
"712","2020-10-01 09:00:00.0","24.80"
"712","2020-10-01 10:00:00.0","25.50"
"712","2020-10-01 11:00:00.0","26.70"
"712","2020-10-01 12:00:00.0","27.90"
"712","2020-10-01 13:00:00.0","28.00"
"712","2020-10-01 14:00:00.0","26.70"
"712","2020-10-01 15:00:00.0","26.20"
"712","2020-10-01 16:00:00.0","25.50"
"712","2020-10-01 17:00:00.0","24.40"
"712","2020-10-01 18:00:00.0","22.30"
"712","2020-10-01 19:00:00.0","20.70"
"712","2020-10-01 20:00:00.0","20.00"
"712","2020-10-01 21:00:00.0","19.30"
"712","2020-10-01 22:00:00.0","18.90"
"712","2020-10-01 23:00:00.0","19.20"
"713","2020-10-01 00:00:00.0","14.90"
"713","2020-10-01 01:00:00.0","12.80"
"713","2020-10-01 02:00:00.0","11.80"
"713","2020-10-01 03:00:00.0","13.10"
"713","2020-10-01 04:00:00.0","14.50"
"713","2020-10-01 05:00:00.0","14.30"
